city,latitude,longitude,time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,pressure_msl,cloud_cover,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,us_aqi
Karachi,24.8607,67.0011,2026-04-26 04:00:00,26.3,82,0.0,8.2,248,1006.8,0,40.7,17.5,191.0,10.8,7.7,61.0,72
Karachi,24.8607,67.0011,2026-04-26 05:00:00,26.2,85,0.0,8.9,257,1006.7,0,38.9,17.1,208.0,10.7,8.1,61.0,72
Karachi,24.8607,67.0011,2026-04-26 06:00:00,26.1,86,0.0,9.4,267,1006.9,0,38.5,17.4,332.0,15.3,9.1,58.0,72
Karachi,24.8607,67.0011,2026-04-26 07:00:00,26.6,84,0.0,8.4,277,1007.3,0,39.5,19.9,508.0,21.5,10.6,55.0,72
Karachi,24.8607,67.0011,2026-04-26 08:00:00,28.6,75,0.0,8.7,292,1007.8,0,43.4,22.9,603.0,24.6,12.1,59.0,72
Karachi,24.8607,67.0011,2026-04-26 09:00:00,30.5,64,0.0,12.0,296,1008.2,0,48.3,24.1,532.0,21.6,13.8,79.0,73
Karachi,24.8607,67.0011,2026-04-26 10:00:00,32.2,54,0.0,14.2,296,1008.2,0,50.1,24.6,380.0,15.5,15.5,106.0,73
Karachi,24.8607,67.0011,2026-04-26 11:00:00,33.6,50,0.0,14.8,293,1008.2,0,54.2,25.3,265.0,10.4,16.4,126.0,72
Karachi,24.8607,67.0011,2026-04-26 12:00:00,34.7,46,0.0,15.2,284,1007.6,0,62.4,26.0,235.0,7.7,16.1,133.0,72
Karachi,24.8607,67.0011,2026-04-26 13:00:00,35.5,42,0.0,15.4,275,1007.0,0,66.4,26.4,241.0,6.1,15.0,132.0,72
Karachi,24.8607,67.0011,2026-04-26 14:00:00,35.9,40,0.0,15.5,265,1006.1,0,67.8,26.1,258.0,5.7,13.9,128.0,72
Karachi,24.8607,67.0011,2026-04-26 15:00:00,35.7,37,0.0,15.8,259,1005.2,0,65.7,25.4,275.0,6.6,12.8,120.0,72
Karachi,24.8607,67.0011,2026-04-26 16:00:00,34.8,39,0.0,15.5,250,1004.7,0,61.9,24.6,303.0,8.6,11.7,108.0,71
Karachi,24.8607,67.0011,2026-04-26 17:00:00,33.5,43,0.0,14.3,242,1004.4,0,41.0,18.4,343.0,13.1,11.6,95.0,71
Karachi,24.8607,67.0011,2026-04-26 18:00:00,31.9,48,0.0,13.3,238,1004.7,47,37.5,18.9,413.0,19.3,11.4,82.0,71
Karachi,24.8607,67.0011,2026-04-26 19:00:00,30.3,59,0.0,12.3,239,1005.0,5,34.6,19.7,495.0,27.7,11.1,64.0,71
Karachi,24.8607,67.0011,2026-04-26 20:00:00,29.4,64,0.0,11.4,237,1005.6,0,33.3,19.8,546.0,33.4,10.8,51.0,71
Karachi,24.8607,67.0011,2026-04-26 21:00:00,28.8,68,0.0,10.1,235,1006.0,98,31.8,19.4,542.0,33.9,10.7,46.0,70
Karachi,24.8607,67.0011,2026-04-26 22:00:00,28.3,72,0.0,9.3,234,1006.2,60,29.9,18.6,505.0,31.7,10.8,46.0,70
Karachi,24.8607,67.0011,2026-04-26 23:00:00,28.0,74,0.0,9.1,240,1006.3,9,28.9,18.0,461.0,28.8,10.5,47.0,70
Karachi,24.8607,67.0011,2026-04-27 00:00:00,27.5,77,0.0,8.2,247,1005.9,1,28.6,17.4,412.0,25.5,9.7,48.0,70
Karachi,24.8607,67.0011,2026-04-27 01:00:00,27.2,79,0.0,6.6,248,1005.3,80,28.5,16.6,355.0,21.6,8.7,49.0,69
Karachi,24.8607,67.0011,2026-04-27 02:00:00,26.9,82,0.0,7.3,250,1005.0,2,28.8,16.0,306.0,18.2,7.9,51.0,69
Karachi,24.8607,67.0011,2026-04-27 03:00:00,26.6,85,0.0,7.4,257,1004.6,94,29.0,15.4,256.0,15.4,7.6,52.0,69
Karachi,24.8607,67.0011,2026-04-27 04:00:00,26.4,87,0.0,8.4,245,1004.3,81,29.2,14.9,213.0,13.0,7.5,53.0,68
Karachi,24.8607,67.0011,2026-04-27 05:00:00,26.4,87,0.0,7.9,229,1004.0,0,29.8,14.6,218.0,10.8,7.4,58.0,68
Karachi,24.8607,67.0011,2026-04-27 06:00:00,26.4,88,0.0,9.4,234,1004.2,0,33.6,15.8,324.0,13.3,8.1,59.0,68
Karachi,24.8607,67.0011,2026-04-27 07:00:00,26.9,86,0.0,9.5,237,1004.6,0,36.1,18.1,479.0,16.5,9.0,60.0,68
Karachi,24.8607,67.0011,2026-04-27 08:00:00,28.8,75,0.0,11.1,233,1005.2,0,43.7,20.7,561.0,17.6,10.1,67.0,68
Karachi,24.8607,67.0011,2026-04-27 09:00:00,30.5,65,0.0,13.4,239,1005.4,0,51.7,22.0,496.0,14.6,11.5,83.0,67
Karachi,24.8607,67.0011,2026-04-27 10:00:00,31.8,58,0.0,14.6,243,1005.6,0,55.2,23.2,360.0,9.5,13.1,104.0,67
Karachi,24.8607,67.0011,2026-04-27 11:00:00,33.1,53,0.0,13.4,243,1005.3,0,57.0,23.9,257.0,5.6,14.0,120.0,67
Karachi,24.8607,67.0011,2026-04-27 12:00:00,33.4,53,0.0,15.1,244,1005.0,0,56.0,23.8,232.0,4.1,13.8,125.0,67
Karachi,24.8607,67.0011,2026-04-27 13:00:00,33.9,51,0.0,15.5,239,1004.5,0,53.8,23.2,241.0,3.9,13.1,125.0,67
Karachi,24.8607,67.0011,2026-04-27 14:00:00,34.0,50,0.0,16.5,234,1003.5,0,51.9,22.6,258.0,4.3,12.4,122.0,67
Karachi,24.8607,67.0011,2026-04-27 15:00:00,33.7,52,0.0,17.0,230,1002.6,0,50.2,22.1,269.0,5.1,12.1,118.0,66
Karachi,24.8607,67.0011,2026-04-27 16:00:00,33.1,54,0.0,17.1,227,1001.9,0,49.4,21.9,288.0,6.6,12.0,112.0,66
Karachi,24.8607,67.0011,2026-04-27 17:00:00,32.3,55,0.0,16.2,223,1002.0,0,38.1,17.4,330.0,9.2,11.2,102.0,66
Karachi,24.8607,67.0011,2026-04-27 18:00:00,31.1,61,0.0,15.2,229,1002.2,0,35.6,17.9,424.0,14.3,11.0,91.0,66
Karachi,24.8607,67.0011,2026-04-27 19:00:00,29.9,68,0.0,12.2,224,1002.2,5,33.2,19.0,543.0,21.3,10.8,77.0,66
Karachi,24.8607,67.0011,2026-04-27 20:00:00,29.0,72,0.0,11.4,213,1002.3,0,33.5,19.2,614.0,25.7,10.5,67.0,65
Karachi,24.8607,67.0011,2026-04-27 21:00:00,28.6,75,0.0,11.5,224,1003.0,3,32.9,18.9,603.0,25.5,10.1,66.0,65
Karachi,24.8607,67.0011,2026-04-27 22:00:00,28.2,76,0.0,10.8,232,1003.6,0,32.7,18.5,545.0,22.7,9.6,70.0,65
Karachi,24.8607,67.0011,2026-04-27 23:00:00,27.9,78,0.0,11.7,243,1003.3,0,33.3,18.2,479.0,19.6,9.0,74.0,65
Karachi,24.8607,67.0011,2026-04-28 00:00:00,27.8,78,0.0,11.7,252,1003.1,0,33.8,17.9,411.0,16.6,8.3,78.0,65
Karachi,24.8607,67.0011,2026-04-28 01:00:00,27.5,79,0.0,11.3,252,1002.8,0,33.8,17.5,336.0,13.2,7.5,82.0,65
Karachi,24.8607,67.0011,2026-04-28 02:00:00,27.2,81,0.0,12.0,249,1002.2,0,32.7,16.9,275.0,10.5,7.0,85.0,65
Karachi,24.8607,67.0011,2026-04-28 03:00:00,27.0,82,0.0,11.3,257,1002.3,0,31.1,16.6,227.0,8.7,6.8,87.0,66
Karachi,24.8607,67.0011,2026-04-28 04:00:00,26.9,82,0.0,11.4,251,1002.2,0,29.3,16.3,193.0,7.5,6.9,89.0,66
Karachi,24.8607,67.0011,2026-04-28 05:00:00,26.8,83,0.0,14.1,251,1001.2,0,28.0,15.4,197.0,5.9,6.7,99.0,66
Karachi,24.8607,67.0011,2026-04-28 06:00:00,26.7,83,0.0,13.3,249,1001.3,0,27.8,16.2,277.0,8.9,7.3,98.0,66
Karachi,24.8607,67.0011,2026-04-28 07:00:00,27.3,81,0.0,11.5,248,1002.4,0,30.5,18.1,395.0,12.8,8.2,97.0,66
Karachi,24.8607,67.0011,2026-04-28 08:00:00,28.9,72,0.0,12.9,252,1003.1,0,36.2,20.7,459.0,14.6,9.2,100.0,66
Karachi,24.8607,67.0011,2026-04-28 09:00:00,30.5,63,0.0,14.7,264,1003.9,0,40.2,21.0,413.0,12.3,10.4,111.0,66
Karachi,24.8607,67.0011,2026-04-28 10:00:00,31.7,58,0.0,15.1,268,1004.2,0,44.0,21.3,313.0,7.8,11.7,125.0,66
Karachi,24.8607,67.0011,2026-04-28 11:00:00,32.8,55,0.0,14.8,260,1005.2,0,50.2,21.8,237.0,4.4,12.4,135.0,66
Karachi,24.8607,67.0011,2026-04-28 12:00:00,33.3,54,0.0,15.2,248,1004.9,0,51.8,21.7,217.0,3.3,12.2,136.0,65
Karachi,24.8607,67.0011,2026-04-28 13:00:00,33.7,51,0.0,17.1,234,1004.3,0,52.4,21.2,222.0,3.1,11.5,133.0,65
Karachi,24.8607,67.0011,2026-04-28 14:00:00,33.8,51,0.0,19.9,226,1003.5,0,52.0,20.9,236.0,3.6,10.9,129.0,65
Karachi,24.8607,67.0011,2026-04-28 15:00:00,33.5,52,0.0,20.2,225,1002.6,1,47.8,20.1,257.0,4.3,10.6,125.0,72
Karachi,24.8607,67.0011,2026-04-28 16:00:00,32.9,54,0.0,20.1,222,1001.8,0,42.8,19.5,287.0,5.5,10.3,119.0,78
Karachi,24.8607,67.0011,2026-04-28 17:00:00,32.1,56,0.0,17.5,214,1002.0,1,45.4,18.7,318.0,8.7,11.5,111.0,82
Karachi,24.8607,67.0011,2026-04-28 18:00:00,31.0,62,0.0,15.5,216,1002.1,10,34.1,17.3,348.0,12.8,11.0,99.0,82
Karachi,24.8607,67.0011,2026-04-28 19:00:00,29.8,68,0.0,12.5,215,1002.5,1,29.2,17.3,378.0,18.3,10.4,83.0,76
Karachi,24.8607,67.0011,2026-04-28 20:00:00,29.1,73,0.0,11.2,220,1002.6,0,33.8,17.6,407.0,21.7,9.8,71.0,65
Karachi,24.8607,67.0011,2026-04-28 21:00:00,28.8,73,0.0,12.3,231,1003.3,0,38.1,18.0,445.0,21.1,9.4,68.0,64
Karachi,24.8607,67.0011,2026-04-28 22:00:00,28.4,73,0.0,12.6,242,1004.4,0,40.7,18.2,481.0,18.5,9.0,69.0,64
Karachi,24.8607,67.0011,2026-04-28 23:00:00,28.1,76,0.0,10.5,251,1003.9,0,41.1,18.1,483.0,15.8,8.7,71.0,64
Karachi,24.8607,67.0011,2026-04-29 00:00:00,27.7,80,0.0,9.5,255,1003.7,0,39.6,17.8,419.0,13.5,8.3,72.0,64
Karachi,24.8607,67.0011,2026-04-29 01:00:00,27.4,82,0.0,9.1,256,1003.2,0,38.8,17.6,320.0,11.2,7.9,74.0,64
Karachi,24.8607,67.0011,2026-04-29 02:00:00,27.1,85,0.0,8.1,257,1002.9,0,39.3,17.6,244.0,9.5,7.7,75.0,64
Karachi,24.8607,67.0011,2026-04-29 03:00:00,26.8,87,0.0,7.7,267,1002.7,0,39.5,17.6,205.0,8.3,7.5,75.0,64
Karachi,24.8607,67.0011,2026-04-29 04:00:00,26.6,89,0.0,7.9,259,1002.5,0,39.8,17.6,189.0,7.6,7.5,75.0,64
Karachi,24.8607,67.0011,2026-04-29 05:00:00,26.4,91,0.0,7.4,252,1002.5,0,46.9,19.1,213.0,7.8,7.8,79.0,64
Karachi,24.8607,67.0011,2026-04-29 06:00:00,26.2,92,0.0,7.7,273,1002.8,0,46.0,20.0,313.0,11.0,8.9,78.0,65
Karachi,24.8607,67.0011,2026-04-29 07:00:00,26.6,91,0.0,6.3,309,1003.5,2,47.5,23.1,452.0,15.4,10.6,77.0,65
Karachi,24.8607,67.0011,2026-04-29 08:00:00,28.1,83,0.0,8.1,307,1004.1,1,62.6,27.3,535.0,17.6,12.7,84.0,66
Karachi,24.8607,67.0011,2026-04-29 09:00:00,29.5,74,0.0,7.7,291,1004.5,2,74.0,30.7,508.0,15.8,15.8,105.0,66
Karachi,24.8607,67.0011,2026-04-29 10:00:00,31.0,66,0.0,7.2,266,1004.6,8,82.2,33.6,426.0,11.9,19.4,134.0,67
Karachi,24.8607,67.0011,2026-04-29 11:00:00,32.3,64,0.0,8.9,246,1004.9,74,87.1,36.6,356.0,8.6,21.5,155.0,68
Karachi,24.8607,67.0011,2026-04-29 12:00:00,33.5,59,0.0,11.1,234,1004.5,0,87.1,37.5,321.0,6.8,21.2,164.0,69
Karachi,24.8607,67.0011,2026-04-29 13:00:00,34.1,56,0.0,13.2,227,1004.1,0,83.1,35.6,300.0,5.6,19.4,165.0,71
Karachi,24.8607,67.0011,2026-04-29 14:00:00,34.4,54,0.0,15.4,223,1003.3,6,77.5,33.2,293.0,5.4,17.5,160.0,72
Karachi,24.8607,67.0011,2026-04-29 15:00:00,34.2,53,0.0,15.9,222,1002.4,5,73.1,31.1,303.0,6.1,15.6,147.0,89
Karachi,24.8607,67.0011,2026-04-29 16:00:00,33.6,56,0.0,15.8,224,1002.3,9,73.6,29.9,328.0,7.8,13.6,127.0,103
Karachi,24.8607,67.0011,2026-04-29 17:00:00,32.6,59,0.0,15.7,225,1002.2,9,72.2,31.3,366.0,12.6,13.3,116.0,113
Karachi,24.8607,67.0011,2026-04-29 18:00:00,31.4,63,0.0,14.0,222,1002.1,4,75.4,30.5,432.0,17.9,12.4,101.0,115
Karachi,24.8607,67.0011,2026-04-29 19:00:00,30.0,68,0.0,11.5,221,1002.3,1,67.5,30.5,510.0,25.1,11.0,81.0,108
Karachi,24.8607,67.0011,2026-04-29 20:00:00,29.2,74,0.0,11.5,222,1002.6,41,70.1,30.6,555.0,29.2,9.9,68.0,92
Karachi,24.8607,67.0011,2026-04-29 21:00:00,28.6,81,0.0,12.2,225,1002.8,1,57.7,28.2,543.0,27.3,9.1,69.0,80
Karachi,24.8607,67.0011,2026-04-29 22:00:00,28.3,82,0.0,11.6,221,1003.3,0,42.6,24.9,496.0,22.2,8.5,77.0,81
Karachi,24.8607,67.0011,2026-04-29 23:00:00,28.0,86,0.0,8.5,224,1003.5,0,33.5,22.6,439.0,17.6,8.0,85.0,81
Karachi,24.8607,67.0011,2026-04-30 00:00:00,27.8,85,0.0,4.2,258,1003.5,0,34.7,22.5,368.0,14.5,7.6,89.0,82
Karachi,24.8607,67.0011,2026-04-30 01:00:00,27.6,86,0.0,5.8,296,1003.0,0,42.5,24.1,285.0,11.9,7.2,93.0,82
Karachi,24.8607,67.0011,2026-04-30 02:00:00,27.4,87,0.0,6.8,292,1002.6,0,49.0,25.6,225.0,9.9,7.1,96.0,83
Karachi,24.8607,67.0011,2026-04-30 03:00:00,27.3,87,0.0,6.8,288,1002.5,0,53.1,26.5,192.0,8.6,7.3,97.0,83
Karachi,24.8607,67.0011,2026-04-30 04:00:00,27.2,87,0.0,7.0,258,1002.3,0,56.2,27.2,181.0,8.0,7.7,98.0,84
Karachi,24.8607,67.0011,2026-04-30 05:00:00,27.2,90,0.0,7.8,236,1002.2,0,59.0,27.6,207.0,8.6,8.5,96.0,85
Karachi,24.8607,67.0011,2026-04-30 06:00:00,27.1,89,0.0,9.1,236,1002.7,0,60.5,28.4,308.0,11.6,9.0,96.0,86
Karachi,24.8607,67.0011,2026-04-30 07:00:00,27.7,86,0.0,8.3,237,1003.2,0,61.0,29.8,446.0,15.5,9.8,97.0,86
Karachi,24.8607,67.0011,2026-04-30 08:00:00,29.5,75,0.0,9.3,248,1004.0,0,71.7,31.8,520.0,17.3,10.9,102.0,87
Karachi,24.8607,67.0011,2026-04-30 09:00:00,31.0,64,0.0,10.2,262,1004.6,0,74.5,31.7,466.0,14.8,12.6,116.0,87
Karachi,24.8607,67.0011,2026-04-30 10:00:00,32.5,56,0.0,11.9,265,1004.9,0,74.7,31.1,347.0,10.0,14.6,134.0,88
Karachi,24.8607,67.0011,2026-04-30 11:00:00,33.7,51,0.0,11.9,256,1005.0,0,78.0,30.9,258.0,6.3,15.7,145.0,87
Karachi,24.8607,67.0011,2026-04-30 12:00:00,34.3,49,0.0,13.4,241,1004.6,0,80.3,29.9,236.0,4.8,15.1,144.0,87
Karachi,24.8607,67.0011,2026-04-30 13:00:00,34.7,50,0.0,14.8,229,1004.3,0,79.4,28.1,243.0,4.3,13.6,136.0,86
Karachi,24.8607,67.0011,2026-04-30 14:00:00,34.7,50,0.0,15.9,219,1003.6,0,72.2,25.7,259.0,4.5,12.4,127.0,85
Karachi,24.8607,67.0011,2026-04-30 15:00:00,34.5,52,0.0,14.9,218,1003.0,0,62.4,23.3,280.0,5.1,11.8,118.0,85
Karachi,24.8607,67.0011,2026-04-30 16:00:00,34.0,53,0.0,14.7,216,1002.5,5,53.9,21.8,311.0,6.3,11.6,108.0,84
Karachi,24.8607,67.0011,2026-04-30 17:00:00,33.1,55,0.0,15.1,219,1002.5,2,39.5,18.0,345.0,9.4,11.7,96.0,85
Karachi,24.8607,67.0011,2026-04-30 18:00:00,32.0,60,0.0,14.1,219,1002.3,2,38.8,18.7,389.0,15.6,11.6,84.0,82
Karachi,24.8607,67.0011,2026-04-30 19:00:00,30.7,68,0.0,11.4,217,1002.3,0,36.9,20.4,437.0,24.0,11.5,68.0,81
Karachi,24.8607,67.0011,2026-04-30 20:00:00,30.0,73,0.0,11.8,213,1003.0,0,39.7,21.7,460.0,29.1,11.2,58.0,80
Karachi,24.8607,67.0011,2026-04-30 21:00:00,29.6,75,0.0,12.0,219,1003.7,0,40.3,21.8,442.0,28.0,10.6,58.0,79
Karachi,24.8607,67.0011,2026-04-30 22:00:00,29.3,75,0.0,12.1,229,1003.9,0,39.6,21.0,399.0,23.6,9.7,65.0,79
Karachi,24.8607,67.0011,2026-04-30 23:00:00,29.0,75,0.0,13.5,241,1003.7,0,38.5,20.1,352.0,19.4,8.9,70.0,79
Karachi,24.8607,67.0011,2026-05-01 00:00:00,28.8,74,0.0,11.8,244,1003.6,0,37.7,19.4,300.0,16.6,8.2,73.0,78
Karachi,24.8607,67.0011,2026-05-01 01:00:00,28.6,73,0.0,13.1,252,1003.2,0,37.0,18.9,244.0,14.0,7.5,75.0,78
Karachi,24.8607,67.0011,2026-05-01 02:00:00,28.6,72,0.0,14.9,255,1002.6,0,36.8,18.3,203.0,11.8,7.0,77.0,78
Karachi,24.8607,67.0011,2026-05-01 03:00:00,28.6,71,0.0,14.7,259,1002.4,0,36.4,17.6,176.0,9.5,6.6,80.0,77
Karachi,24.8607,67.0011,2026-05-01 04:00:00,28.6,71,0.0,14.1,255,1002.2,0,35.6,16.8,165.0,7.6,6.3,83.0,76
Karachi,24.8607,67.0011,2026-05-01 05:00:00,28.6,72,0.0,13.5,257,1002.3,0,40.9,16.8,189.0,7.4,6.6,84.0,75
Karachi,24.8607,67.0011,2026-05-01 06:00:00,28.6,71,0.0,13.5,260,1002.6,0,37.6,16.7,288.0,10.4,7.0,81.0,74
Karachi,24.8607,67.0011,2026-05-01 07:00:00,29.2,68,0.0,14.1,265,1003.3,0,41.3,18.9,424.0,14.4,7.7,77.0,73
Karachi,24.8607,67.0011,2026-05-01 08:00:00,30.6,63,0.0,13.5,268,1003.9,0,52.3,23.1,498.0,16.3,8.6,79.0,72
Karachi,24.8607,67.0011,2026-05-01 09:00:00,32.0,57,0.0,15.7,269,1004.5,0,74.5,26.1,449.0,14.0,10.0,92.0,72
Karachi,24.8607,67.0011,2026-05-01 10:00:00,33.2,53,0.0,15.0,267,1004.7,0,109.7,30.7,338.0,9.5,11.6,112.0,71
Karachi,24.8607,67.0011,2026-05-01 11:00:00,34.2,52,0.0,14.7,264,1004.7,0,146.2,36.7,257.0,6.1,12.8,126.0,71
Karachi,24.8607,67.0011,2026-05-01 12:00:00,34.8,50,0.0,14.4,257,1004.5,0,177.4,41.8,241.0,4.9,13.3,131.0,71
Karachi,24.8607,67.0011,2026-05-01 13:00:00,35.4,47,0.0,14.0,247,1003.7,0,186.3,44.1,255.0,4.8,13.4,132.0,73
Karachi,24.8607,67.0011,2026-05-01 14:00:00,35.7,45,0.0,15.2,239,1002.9,0,175.6,43.3,280.0,5.4,13.1,129.0,74
Karachi,24.8607,67.0011,2026-05-01 15:00:00,35.7,45,0.0,15.9,232,1001.9,0,155.5,40.7,314.0,6.9,12.4,121.0,76
Karachi,24.8607,67.0011,2026-05-01 16:00:00,35.2,48,0.0,15.5,225,1001.2,0,127.1,36.7,359.0,9.3,11.4,109.0,77
Karachi,24.8607,67.0011,2026-05-01 17:00:00,34.4,50,0.0,14.0,216,1001.1,0,101.0,31.4,405.0,11.7,10.0,99.0,78
Karachi,24.8607,67.0011,2026-05-01 18:00:00,33.2,55,0.0,13.4,215,1000.6,0,71.5,27.9,456.0,15.3,9.5,92.0,80
Karachi,24.8607,67.0011,2026-05-01 19:00:00,31.9,58,0.0,13.3,221,1001.0,0,56.3,25.9,508.0,20.1,8.9,81.0,80
Karachi,24.8607,67.0011,2026-05-01 20:00:00,31.2,58,0.0,11.6,222,1001.7,0,49.1,23.6,531.0,22.5,8.3,76.0,81
Karachi,24.8607,67.0011,2026-05-01 21:00:00,30.8,57,0.0,12.1,238,1002.2,0,45.6,21.7,512.0,20.5,7.8,79.0,81
Karachi,24.8607,67.0011,2026-05-01 22:00:00,30.5,56,0.0,9.2,247,1002.9,0,45.5,20.4,465.0,16.2,7.3,87.0,81
Karachi,24.8607,67.0011,2026-05-01 23:00:00,30.3,58,0.0,8.2,262,1003.3,0,46.8,19.6,406.0,12.3,6.9,94.0,81
Karachi,24.8607,67.0011,2026-05-02 00:00:00,29.8,61,0.0,12.8,271,1002.7,0,44.5,18.8,328.0,9.6,6.4,98.0,81
Karachi,24.8607,67.0011,2026-05-02 01:00:00,29.7,61,0.0,13.5,271,1002.1,0,39.3,17.6,238.0,7.3,5.9,100.0,81
Karachi,24.8607,67.0011,2026-05-02 02:00:00,29.5,60,0.0,13.3,272,1001.7,0,38.0,16.6,175.0,5.6,5.6,101.0,81
Karachi,24.8607,67.0011,2026-05-02 03:00:00,29.3,60,0.0,14.6,279,1001.4,0,38.9,16.2,144.0,4.4,5.3,100.0,81
Karachi,24.8607,67.0011,2026-05-02 04:00:00,29.0,62,0.0,15.6,276,1001.2,0,40.3,16.1,139.0,4.0,5.2,96.0,81
Karachi,24.8607,67.0011,2026-05-02 05:00:00,28.7,66,0.0,14.1,274,1000.9,0,46.0,16.9,182.0,4.5,5.2,94.0,80
Karachi,24.8607,67.0011,2026-05-02 06:00:00,28.4,66,0.0,12.8,270,1001.1,0,65.7,20.5,327.0,8.6,6.1,87.0,80
Karachi,24.8607,67.0011,2026-05-02 07:00:00,28.8,63,0.0,13.2,266,1001.7,0,92.2,27.5,520.0,14.2,7.3,79.0,81
Karachi,24.8607,67.0011,2026-05-02 08:00:00,30.3,60,0.0,13.2,264,1002.3,0,126.2,36.9,622.0,17.1,8.5,77.0,82
Karachi,24.8607,67.0011,2026-05-02 09:00:00,31.9,54,0.0,15.5,265,1002.8,0,182.5,47.7,541.0,14.9,9.6,88.0,83
Karachi,24.8607,67.0011,2026-05-02 10:00:00,33.3,48,0.0,17.1,266,1003.0,0,215.6,55.1,368.0,10.1,10.7,105.0,85
Karachi,24.8607,67.0011,2026-05-02 11:00:00,34.5,44,0.0,16.1,264,1003.6,0,224.4,57.0,238.0,6.3,11.2,117.0,87
Karachi,24.8607,67.0011,2026-05-02 12:00:00,35.0,42,0.0,17.5,260,1003.3,0,211.4,54.0,207.0,4.8,10.8,120.0,89
Karachi,24.8607,67.0011,2026-05-02 13:00:00,35.4,41,0.0,19.2,257,1002.6,0,185.3,48.4,220.0,4.4,10.0,118.0,90
Karachi,24.8607,67.0011,2026-05-02 14:00:00,35.5,40,0.0,20.3,252,1002.1,0,147.6,40.6,240.0,4.6,9.2,116.0,90
Karachi,24.8607,67.0011,2026-05-02 15:00:00,35.3,42,0.0,20.0,251,1001.3,0,112.7,33.4,262.0,5.7,8.8,116.0,90
Karachi,24.8607,67.0011,2026-05-02 16:00:00,34.6,44,0.0,19.9,245,1000.6,0,85.9,28.8,291.0,7.4,8.6,116.0,89
Karachi,24.8607,67.0011,2026-05-02 17:00:00,33.7,44,0.0,19.9,241,1000.3,0,58.7,21.7,316.0,9.6,8.8,113.0,89
Karachi,24.8607,67.0011,2026-05-02 18:00:00,32.4,49,0.0,19.1,242,1000.1,0,48.7,21.3,333.0,11.9,8.5,109.0,88
Karachi,24.8607,67.0011,2026-05-02 19:00:00,31.0,55,0.0,16.8,244,1000.3,0,46.3,21.7,344.0,14.9,8.1,104.0,87
Karachi,24.8607,67.0011,2026-05-02 20:00:00,30.2,58,0.0,14.8,246,1000.9,0,41.9,21.0,344.0,16.5,7.8,101.0,87
Karachi,24.8607,67.0011,2026-05-02 21:00:00,29.8,58,0.0,14.1,254,1001.5,0,37.0,19.6,329.0,15.4,7.6,103.0,86
Karachi,24.8607,67.0011,2026-05-02 22:00:00,29.4,59,0.0,12.8,261,1002.0,0,33.1,18.0,303.0,12.9,7.4,107.0,86
Karachi,24.8607,67.0011,2026-05-02 23:00:00,29.2,59,0.0,15.2,266,1001.7,0,30.4,16.9,273.0,10.4,7.1,111.0,86
Karachi,24.8607,67.0011,2026-05-03 00:00:00,29.1,59,0.0,14.6,265,1001.4,0,28.1,15.8,235.0,8.3,6.5,114.0,86
Karachi,24.8607,67.0011,2026-05-03 01:00:00,29.0,59,0.0,12.8,268,1000.6,0,25.1,14.4,194.0,6.3,5.9,117.0,86
Karachi,24.8607,67.0011,2026-05-03 02:00:00,28.8,59,0.0,11.1,278,1000.5,0,22.2,13.2,167.0,4.9,5.4,119.0,85
Karachi,24.8607,67.0011,2026-05-03 03:00:00,28.6,62,0.0,12.4,278,1000.0,0,20.1,12.1,150.0,4.0,5.2,118.0,85
Karachi,24.8607,67.0011,2026-05-03 04:00:00,28.3,64,0.0,11.3,277,999.9,0,19.1,11.3,147.0,3.7,5.2,116.0,85
Karachi,24.8607,67.0011,2026-05-03 05:00:00,27.8,69,0.0,13.6,278,1000.0,0,27.8,11.8,193.0,5.0,5.5,115.0,84
Karachi,24.8607,67.0011,2026-05-03 06:00:00,27.4,71,0.0,11.7,284,1000.5,0,26.0,12.3,344.0,9.7,6.3,109.0,84
Karachi,24.8607,67.0011,2026-05-03 07:00:00,27.7,71,0.0,10.4,287,1001.3,0,29.3,14.8,543.0,16.1,7.6,101.0,83
Karachi,24.8607,67.0011,2026-05-03 08:00:00,30.0,65,0.0,7.8,289,1002.1,0,39.0,18.4,659.0,19.6,9.3,101.0,82
Karachi,24.8607,67.0011,2026-05-03 09:00:00,32.6,53,0.0,6.7,297,1002.6,0,62.2,22.5,611.0,17.7,12.1,118.0,80
Karachi,24.8607,67.0011,2026-05-03 10:00:00,34.8,43,0.0,7.8,299,1003.1,0,94.3,28.2,478.0,12.9,15.3,143.0,78
Karachi,24.8607,67.0011,2026-05-03 11:00:00,36.7,41,0.0,10.6,288,1003.0,0,124.8,33.6,369.0,9.0,17.5,161.0,76
Karachi,24.8607,67.0011,2026-05-03 12:00:00,36.8,42,0.0,11.6,276,1003.0,0,135.5,35.9,318.0,7.0,18.0,167.0,74
Karachi,24.8607,67.0011,2026-05-03 13:00:00,37.4,40,0.0,12.8,261,1002.5,0,128.1,35.2,291.0,5.8,17.4,166.0,82
Karachi,24.8607,67.0011,2026-05-03 14:00:00,37.4,39,0.0,14.6,244,1002.0,0,120.1,33.4,287.0,5.8,16.3,160.0,93
Karachi,24.8607,67.0011,2026-05-03 15:00:00,37.1,38,0.0,13.8,239,1001.2,0,122.5,33.1,306.0,7.4,14.6,148.0,104
